REGION,TIMESLICE,TECHNOLOGY,FUEL,YEAR,VALUE
GLOBAL,S1D1,PWRTRNGUYXX,ELCGUYXX01,2023,2.7145161
GLOBAL,S1D1,PWRTRNGUYXX,ELCGUYXX01,2024,2.7145161
GLOBAL,S1D1,PWRTRNGUYXX,ELCGUYXX01,2025,2.7145161
GLOBAL,S1D1,PWRTRNGUYXX,ELCGUYXX01,2026,2.7145161
GLOBAL,S1D1,PWRTRNGUYXX,ELCGUYXX01,2027,2.7145161
GLOBAL,S1D1,PWRTRNGUYXX,ELCGUYXX01,2028,2.7145161
GLOBAL,S1D1,PWRTRNGUYXX,ELCGUYXX01,2029,2.7145161
GLOBAL,S1D1,PWRTRNGUYXX,ELCGUYXX01,2030,2.7145161
GLOBAL,S1D1,PWRTRNGUYXX,ELCGUYXX01,2031,2.7145161
GLOBAL,S1D1,PWRTRNGUYXX,ELCGUYXX01,2032,2.7145161
GLOBAL,S1D1,PWRTRNGUYXX,ELCGUYXX01,2033,2.7145161
GLOBAL,S1D1,PWRTRNGUYXX,ELCGUYXX01,2034,2.7145161
GLOBAL,S1D1,PWRTRNGUYXX,ELCGUYXX01,2035,2.7145161
GLOBAL,S1D1,PWRTRNGUYXX,ELCGUYXX01,2036,2.7145161
GLOBAL,S1D1,PWRTRNGUYXX,ELCGUYXX01,2037,2.7145161
GLOBAL,S1D1,PWRTRNGUYXX,ELCGUYXX01,2038,2.7145161
GLOBAL,S1D1,PWRTRNGUYXX,ELCGUYXX01,2039,2.7145161
GLOBAL,S1D1,PWRTRNGUYXX,ELCGUYXX01,2040,2.7145161
